DateID,Date,Year,Quarter,Month,Week,Day
554,2023-07-08,2023,3,7,27,8
555,2023-07-09,2023,3,7,28,9
556,2023-07-10,2023,3,7,28,10
557,2023-07-11,2023,3,7,28,11
558,2023-07-12,2023,3,7,28,12
559,2023-07-13,2023,3,7,28,13
560,2023-07-14,2023,3,7,28,14
561,2023-07-15,2023,3,7,28,15
562,2023-07-16,2023,3,7,29,16
563,2023-07-17,2023,3,7,29,17
564,2023-07-18,2023,3,7,29,18
565,2023-07-19,2023,3,7,29,19
566,2023-07-20,2023,3,7,29,20
567,2023-07-21,2023,3,7,29,21
568,2023-07-22,2023,3,7,29,22
569,2023-07-23,2023,3,7,30,23
570,2023-07-24,2023,3,7,30,24
571,2023-07-25,2023,3,7,30,25
572,2023-07-26,2023,3,7,30,26
573,2023-07-27,2023,3,7,30,27
574,2023-07-28,2023,3,7,30,28
575,2023-07-29,2023,3,7,30,29
576,2023-07-30,2023,3,7,31,30
577,2023-07-31,2023,3,7,31,31
578,2023-08-01,2023,3,8,31,1
579,2023-08-02,2023,3,8,31,2
580,2023-08-03,2023,3,8,31,3
581,2023-08-04,2023,3,8,31,4
582,2023-08-05,2023,3,8,31,5
583,2023-08-06,2023,3,8,32,6
584,2023-08-07,2023,3,8,32,7
585,2023-08-08,2023,3,8,32,8
586,2023-08-09,2023,3,8,32,9
587,2023-08-10,2023,3,8,32,10
588,2023-08-11,2023,3,8,32,11
589,2023-08-12,2023,3,8,32,12
590,2023-08-13,2023,3,8,33,13
591,2023-08-14,2023,3,8,33,14
592,2023-08-15,2023,3,8,33,15
593,2023-08-16,2023,3,8,33,16
594,2023-08-17,2023,3,8,33,17
595,2023-08-18,2023,3,8,33,18
596,2023-08-19,2023,3,8,33,19
597,2023-08-20,2023,3,8,34,20
598,2023-08-21,2023,3,8,34,21
599,2023-08-22,2023,3,8,34,22
600,2023-08-23,2023,3,8,34,23
601,2023-08-24,2023,3,8,34,24
602,2023-08-25,2023,3,8,34,25
603,2023-08-26,2023,3,8,34,26
604,2023-08-27,2023,3,8,35,27
605,2023-08-28,2023,3,8,35,28
606,2023-08-29,2023,3,8,35,29
607,2023-08-30,2023,3,8,35,30
608,2023-08-31,2023,3,8,35,31
609,2023-09-01,2023,3,9,35,1
610,2023-09-02,2023,3,9,35,2
611,2023-09-03,2023,3,9,36,3
612,2023-09-04,2023,3,9,36,4
613,2023-09-05,2023,3,9,36,5
614,2023-09-06,2023,3,9,36,6
615,2023-09-07,2023,3,9,36,7
616,2023-09-08,2023,3,9,36,8
617,2023-09-09,2023,3,9,36,9
618,2023-09-10,2023,3,9,37,10
619,2023-09-11,2023,3,9,37,11
620,2023-09-12,2023,3,9,37,12
621,2023-09-13,2023,3,9,37,13
622,2023-09-14,2023,3,9,37,14
623,2023-09-15,2023,3,9,37,15
624,2023-09-16,2023,3,9,37,16
625,2023-09-17,2023,3,9,38,17
626,2023-09-18,2023,3,9,38,18
627,2023-09-19,2023,3,9,38,19
628,2023-09-20,2023,3,9,38,20
629,2023-09-21,2023,3,9,38,21
630,2023-09-22,2023,3,9,38,22
631,2023-09-23,2023,3,9,38,23
632,2023-09-24,2023,3,9,39,24
633,2023-09-25,2023,3,9,39,25
634,2023-09-26,2023,3,9,39,26
635,2023-09-27,2023,3,9,39,27
636,2023-09-28,2023,3,9,39,28
637,2023-09-29,2023,3,9,39,29
638,2023-09-30,2023,3,9,39,30
639,2023-10-01,2023,4,10,40,1
640,2023-10-02,2023,4,10,40,2
641,2023-10-03,2023,4,10,40,3
642,2023-10-04,2023,4,10,40,4
643,2023-10-05,2023,4,10,40,5
644,2023-10-06,2023,4,10,40,6
645,2023-10-07,2023,4,10,40,7
646,2023-10-08,2023,4,10,41,8
647,2023-10-09,2023,4,10,41,9
648,2023-10-10,2023,4,10,41,10
649,2023-10-11,2023,4,10,41,11
650,2023-10-12,2023,4,10,41,12
651,2023-10-13,2023,4,10,41,13
652,2023-10-14,2023,4,10,41,14
653,2023-10-15,2023,4,10,42,15
654,2023-10-16,2023,4,10,42,16
655,2023-10-17,2023,4,10,42,17
656,2023-10-18,2023,4,10,42,18
657,2023-10-19,2023,4,10,42,19
658,2023-10-20,2023,4,10,42,20
659,2023-10-21,2023,4,10,42,21
660,2023-10-22,2023,4,10,43,22
661,2023-10-23,2023,4,10,43,23
662,2023-10-24,2023,4,10,43,24
663,2023-10-25,2023,4,10,43,25
664,2023-10-26,2023,4,10,43,26
665,2023-10-27,2023,4,10,43,27
666,2023-10-28,2023,4,10,43,28
667,2023-10-29,2023,4,10,44,29
668,2023-10-30,2023,4,10,44,30
669,2023-10-31,2023,4,10,44,31
670,2023-11-01,2023,4,11,44,1
671,2023-11-02,2023,4,11,44,2
672,2023-11-03,2023,4,11,44,3
673,2023-11-04,2023,4,11,44,4
674,2023-11-05,2023,4,11,45,5
675,2023-11-06,2023,4,11,45,6
676,2023-11-07,2023,4,11,45,7
677,2023-11-08,2023,4,11,45,8
678,2023-11-09,2023,4,11,45,9
679,2023-11-10,2023,4,11,45,10
680,2023-11-11,2023,4,11,45,11
681,2023-11-12,2023,4,11,46,12
682,2023-11-13,2023,4,11,46,13
683,2023-11-14,2023,4,11,46,14
684,2023-11-15,2023,4,11,46,15
685,2023-11-16,2023,4,11,46,16
686,2023-11-17,2023,4,11,46,17
687,2023-11-18,2023,4,11,46,18
688,2023-11-19,2023,4,11,47,19
689,2023-11-20,2023,4,11,47,20
690,2023-11-21,2023,4,11,47,21
691,2023-11-22,2023,4,11,47,22
692,2023-11-23,2023,4,11,47,23
693,2023-11-24,2023,4,11,47,24
694,2023-11-25,2023,4,11,47,25
695,2023-11-26,2023,4,11,48,26
696,2023-11-27,2023,4,11,48,27
697,2023-11-28,2023,4,11,48,28
698,2023-11-29,2023,4,11,48,29
699,2023-11-30,2023,4,11,48,30
700,2023-12-01,2023,4,12,48,1
701,2023-12-02,2023,4,12,48,2
702,2023-12-03,2023,4,12,49,3
703,2023-12-04,2023,4,12,49,4
704,2023-12-05,2023,4,12,49,5
705,2023-12-06,2023,4,12,49,6
706,2023-12-07,2023,4,12,49,7
707,2023-12-08,2023,4,12,49,8
708,2023-12-09,2023,4,12,49,9
709,2023-12-10,2023,4,12,50,10
710,2023-12-11,2023,4,12,50,11
711,2023-12-12,2023,4,12,50,12
712,2023-12-13,2023,4,12,50,13
713,2023-12-14,2023,4,12,50,14
714,2023-12-15,2023,4,12,50,15
715,2023-12-16,2023,4,12,50,16
716,2023-12-17,2023,4,12,51,17
717,2023-12-18,2023,4,12,51,18
718,2023-12-19,2023,4,12,51,19
719,2023-12-20,2023,4,12,51,20
720,2023-12-21,2023,4,12,51,21
721,2023-12-22,2023,4,12,51,22
722,2023-12-23,2023,4,12,51,23
723,2023-12-24,2023,4,12,52,24
724,2023-12-25,2023,4,12,52,25
725,2023-12-26,2023,4,12,52,26
726,2023-12-27,2023,4,12,52,27
727,2023-12-28,2023,4,12,52,28
728,2023-12-29,2023,4,12,52,29
729,2023-12-30,2023,4,12,52,30
730,2023-12-31,2023,4,12,53,31
731,2024-01-01,2024,1,1,1,1
732,2024-01-02,2024,1,1,1,2
733,2024-01-03,2024,1,1,1,3
734,2024-01-04,2024,1,1,1,4
735,2024-01-05,2024,1,1,1,5
736,2024-01-06,2024,1,1,1,6
737,2024-01-07,2024,1,1,1,7
738,2024-01-08,2024,1,1,2,8
739,2024-01-09,2024,1,1,2,9
740,2024-01-10,2024,1,1,2,10
741,2024-01-11,2024,1,1,2,11
742,2024-01-12,2024,1,1,2,12
743,2024-01-13,2024,1,1,2,13
744,2024-01-14,2024,1,1,2,14
745,2024-01-15,2024,1,1,3,15
746,2024-01-16,2024,1,1,3,16
747,2024-01-17,2024,1,1,3,17
748,2024-01-18,2024,1,1,3,18
749,2024-01-19,2024,1,1,3,19
750,2024-01-20,2024,1,1,3,20
751,2024-01-21,2024,1,1,3,21
752,2024-01-22,2024,1,1,4,22
753,2024-01-23,2024,1,1,4,23
754,2024-01-24,2024,1,1,4,24
755,2024-01-25,2024,1,1,4,25
756,2024-01-26,2024,1,1,4,26
757,2024-01-27,2024,1,1,4,27
758,2024-01-28,2024,1,1,4,28
759,2024-01-29,2024,1,1,5,29
760,2024-01-30,2024,1,1,5,30
761,2024-01-31,2024,1,1,5,31
762,2024-02-01,2024,1,2,5,1
763,2024-02-02,2024,1,2,5,2
764,2024-02-03,2024,1,2,5,3
765,2024-02-04,2024,1,2,5,4
766,2024-02-05,2024,1,2,6,5
767,2024-02-06,2024,1,2,6,6
768,2024-02-07,2024,1,2,6,7
769,2024-02-08,2024,1,2,6,8
770,2024-02-09,2024,1,2,6,9
771,2024-02-10,2024,1,2,6,10
772,2024-02-11,2024,1,2,6,11
773,2024-02-12,2024,1,2,7,12
774,2024-02-13,2024,1,2,7,13
775,2024-02-14,2024,1,2,7,14
776,2024-02-15,2024,1,2,7,15
777,2024-02-16,2024,1,2,7,16
778,2024-02-17,2024,1,2,7,17
779,2024-02-18,2024,1,2,7,18
780,2024-02-19,2024,1,2,8,19
781,2024-02-20,2024,1,2,8,20
782,2024-02-21,2024,1,2,8,21
783,2024-02-22,2024,1,2,8,22
784,2024-02-23,2024,1,2,8,23
785,2024-02-24,2024,1,2,8,24
786,2024-02-25,2024,1,2,8,25
787,2024-02-26,2024,1,2,9,26
788,2024-02-27,2024,1,2,9,27
789,2024-02-28,2024,1,2,9,28
790,2024-02-29,2024,1,2,9,29
791,2024-03-01,2024,1,3,9,1
792,2024-03-02,2024,1,3,9,2
793,2024-03-03,2024,1,3,9,3
794,2024-03-04,2024,1,3,10,4
795,2024-03-05,2024,1,3,10,5
796,2024-03-06,2024,1,3,10,6
797,2024-03-07,2024,1,3,10,7
798,2024-03-08,2024,1,3,10,8
799,2024-03-09,2024,1,3,10,9
800,2024-03-10,2024,1,3,10,10
801,2024-03-11,2024,1,3,11,11
802,2024-03-12,2024,1,3,11,12
803,2024-03-13,2024,1,3,11,13
804,2024-03-14,2024,1,3,11,14
805,2024-03-15,2024,1,3,11,15
806,2024-03-16,2024,1,3,11,16
807,2024-03-17,2024,1,3,11,17
808,2024-03-18,2024,1,3,12,18
809,2024-03-19,2024,1,3,12,19
810,2024-03-20,2024,1,3,12,20
811,2024-03-21,2024,1,3,12,21
812,2024-03-22,2024,1,3,12,22
813,2024-03-23,2024,1,3,12,23
814,2024-03-24,2024,1,3,12,24
815,2024-03-25,2024,1,3,13,25
816,2024-03-26,2024,1,3,13,26
817,2024-03-27,2024,1,3,13,27
818,2024-03-28,2024,1,3,13,28
819,2024-03-29,2024,1,3,13,29
820,2024-03-30,2024,1,3,13,30
821,2024-03-31,2024,1,3,13,31
822,2024-04-01,2024,2,4,14,1
823,2024-04-02,2024,2,4,14,2
824,2024-04-03,2024,2,4,14,3
825,2024-04-04,2024,2,4,14,4
826,2024-04-05,2024,2,4,14,5
827,2024-04-06,2024,2,4,14,6
828,2024-04-07,2024,2,4,14,7
829,2024-04-08,2024,2,4,15,8
830,2024-04-09,2024,2,4,15,9
831,2024-04-10,2024,2,4,15,10
832,2024-04-11,2024,2,4,15,11
833,2024-04-12,2024,2,4,15,12
834,2024-04-13,2024,2,4,15,13
835,2024-04-14,2024,2,4,15,14
836,2024-04-15,2024,2,4,16,15
837,2024-04-16,2024,2,4,16,16
838,2024-04-17,2024,2,4,16,17
839,2024-04-18,2024,2,4,16,18
840,2024-04-19,2024,2,4,16,19
841,2024-04-20,2024,2,4,16,20
842,2024-04-21,2024,2,4,16,21
843,2024-04-22,2024,2,4,17,22
844,2024-04-23,2024,2,4,17,23
845,2024-04-24,2024,2,4,17,24
846,2024-04-25,2024,2,4,17,25
847,2024-04-26,2024,2,4,17,26
848,2024-04-27,2024,2,4,17,27
849,2024-04-28,2024,2,4,17,28
850,2024-04-29,2024,2,4,18,29
851,2024-04-30,2024,2,4,18,30
852,2024-05-01,2024,2,5,18,1
853,2024-05-02,2024,2,5,18,2
854,2024-05-03,2024,2,5,18,3
855,2024-05-04,2024,2,5,18,4
856,2024-05-05,2024,2,5,18,5
857,2024-05-06,2024,2,5,19,6
858,2024-05-07,2024,2,5,19,7
859,2024-05-08,2024,2,5,19,8
860,2024-05-09,2024,2,5,19,9
861,2024-05-10,2024,2,5,19,10
862,2024-05-11,2024,2,5,19,11
863,2024-05-12,2024,2,5,19,12
864,2024-05-13,2024,2,5,20,13
865,2024-05-14,2024,2,5,20,14
866,2024-05-15,2024,2,5,20,15
867,2024-05-16,2024,2,5,20,16
868,2024-05-17,2024,2,5,20,17
869,2024-05-18,2024,2,5,20,18
870,2024-05-19,2024,2,5,20,19
871,2024-05-20,2024,2,5,21,20
872,2024-05-21,2024,2,5,21,21
873,2024-05-22,2024,2,5,21,22
874,2024-05-23,2024,2,5,21,23
875,2024-05-24,2024,2,5,21,24
876,2024-05-25,2024,2,5,21,25
877,2024-05-26,2024,2,5,21,26
878,2024-05-27,2024,2,5,22,27
879,2024-05-28,2024,2,5,22,28
880,2024-05-29,2024,2,5,22,29
881,2024-05-30,2024,2,5,22,30
882,2024-05-31,2024,2,5,22,31
883,2024-06-01,2024,2,6,22,1
884,2024-06-02,2024,2,6,22,2
885,2024-06-03,2024,2,6,23,3
886,2024-06-04,2024,2,6,23,4
887,2024-06-05,2024,2,6,23,5
888,2024-06-06,2024,2,6,23,6
889,2024-06-07,2024,2,6,23,7
890,2024-06-08,2024,2,6,23,8
891,2024-06-09,2024,2,6,23,9
892,2024-06-10,2024,2,6,24,10
893,2024-06-11,2024,2,6,24,11
894,2024-06-12,2024,2,6,24,12
895,2024-06-13,2024,2,6,24,13
896,2024-06-14,2024,2,6,24,14
897,2024-06-15,2024,2,6,24,15
898,2024-06-16,2024,2,6,24,16
899,2024-06-17,2024,2,6,25,17
900,2024-06-18,2024,2,6,25,18
901,2024-06-19,2024,2,6,25,19
902,2024-06-20,2024,2,6,25,20
903,2024-06-21,2024,2,6,25,21
904,2024-06-22,2024,2,6,25,22
905,2024-06-23,2024,2,6,25,23
906,2024-06-24,2024,2,6,26,24
907,2024-06-25,2024,2,6,26,25
908,2024-06-26,2024,2,6,26,26
909,2024-06-27,2024,2,6,26,27
910,2024-06-28,2024,2,6,26,28
911,2024-06-29,2024,2,6,26,29
912,2024-06-30,2024,2,6,26,30
913,2024-07-01,2024,3,7,27,1
914,2024-07-02,2024,3,7,27,2
915,2024-07-03,2024,3,7,27,3
916,2024-07-04,2024,3,7,27,4
917,2024-07-05,2024,3,7,27,5
918,2024-07-06,2024,3,7,27,6
919,2024-07-07,2024,3,7,27,7
920,2024-07-08,2024,3,7,28,8
921,2024-07-09,2024,3,7,28,9
922,2024-07-10,2024,3,7,28,10
923,2024-07-11,2024,3,7,28,11
924,2024-07-12,2024,3,7,28,12
925,2024-07-13,2024,3,7,28,13
926,2024-07-14,2024,3,7,28,14
927,2024-07-15,2024,3,7,29,15
928,2024-07-16,2024,3,7,29,16
929,2024-07-17,2024,3,7,29,17
930,2024-07-18,2024,3,7,29,18
931,2024-07-19,2024,3,7,29,19
932,2024-07-20,2024,3,7,29,20
933,2024-07-21,2024,3,7,29,21
934,2024-07-22,2024,3,7,30,22
935,2024-07-23,2024,3,7,30,23
936,2024-07-24,2024,3,7,30,24
937,2024-07-25,2024,3,7,30,25
938,2024-07-26,2024,3,7,30,26
939,2024-07-27,2024,3,7,30,27
940,2024-07-28,2024,3,7,30,28
941,2024-07-29,2024,3,7,31,29
942,2024-07-30,2024,3,7,31,30
943,2024-07-31,2024,3,7,31,31
944,2024-08-01,2024,3,8,31,1
945,2024-08-02,2024,3,8,31,2
946,2024-08-03,2024,3,8,31,3
947,2024-08-04,2024,3,8,31,4
948,2024-08-05,2024,3,8,32,5
949,2024-08-06,2024,3,8,32,6
950,2024-08-07,2024,3,8,32,7
951,2024-08-08,2024,3,8,32,8
952,2024-08-09,2024,3,8,32,9
953,2024-08-10,2024,3,8,32,10
954,2024-08-11,2024,3,8,32,11
955,2024-08-12,2024,3,8,33,12
956,2024-08-13,2024,3,8,33,13
957,2024-08-14,2024,3,8,33,14
958,2024-08-15,2024,3,8,33,15
959,2024-08-16,2024,3,8,33,16
960,2024-08-17,2024,3,8,33,17
961,2024-08-18,2024,3,8,33,18
962,2024-08-19,2024,3,8,34,19
963,2024-08-20,2024,3,8,34,20
964,2024-08-21,2024,3,8,34,21
965,2024-08-22,2024,3,8,34,22
966,2024-08-23,2024,3,8,34,23
967,2024-08-24,2024,3,8,34,24
968,2024-08-25,2024,3,8,34,25
969,2024-08-26,2024,3,8,35,26
970,2024-08-27,2024,3,8,35,27
971,2024-08-28,2024,3,8,35,28
972,2024-08-29,2024,3,8,35,29
973,2024-08-30,2024,3,8,35,30
974,2024-08-31,2024,3,8,35,31
975,2024-09-01,2024,3,9,35,1
976,2024-09-02,2024,3,9,36,2
977,2024-09-03,2024,3,9,36,3
978,2024-09-04,2024,3,9,36,4
979,2024-09-05,2024,3,9,36,5
980,2024-09-06,2024,3,9,36,6
981,2024-09-07,2024,3,9,36,7
982,2024-09-08,2024,3,9,36,8
983,2024-09-09,2024,3,9,37,9
984,2024-09-10,2024,3,9,37,10
985,2024-09-11,2024,3,9,37,11
986,2024-09-12,2024,3,9,37,12
987,2024-09-13,2024,3,9,37,13
988,2024-09-14,2024,3,9,37,14
989,2024-09-15,2024,3,9,37,15
990,2024-09-16,2024,3,9,38,16
991,2024-09-17,2024,3,9,38,17
992,2024-09-18,2024,3,9,38,18
993,2024-09-19,2024,3,9,38,19
994,2024-09-20,2024,3,9,38,20
995,2024-09-21,2024,3,9,38,21
996,2024-09-22,2024,3,9,38,22
997,2024-09-23,2024,3,9,39,23
998,2024-09-24,2024,3,9,39,24
999,2024-09-25,2024,3,9,39,25
1000,2024-09-26,2024,3,9,39,26
1001,2024-09-27,2024,3,9,39,27
1002,2024-09-28,2024,3,9,39,28
1003,2024-09-29,2024,3,9,39,29
1004,2024-09-30,2024,3,9,40,30
1005,2024-10-01,2024,4,10,40,1
1006,2024-10-02,2024,4,10,40,2
1007,2024-10-03,2024,4,10,40,3
1008,2024-10-04,2024,4,10,40,4
1009,2024-10-05,2024,4,10,40,5
1010,2024-10-06,2024,4,10,40,6
1011,2024-10-07,2024,4,10,41,7
1012,2024-10-08,2024,4,10,41,8
1013,2024-10-09,2024,4,10,41,9
1014,2024-10-10,2024,4,10,41,10
1015,2024-10-11,2024,4,10,41,11
1016,2024-10-12,2024,4,10,41,12
1017,2024-10-13,2024,4,10,41,13
1018,2024-10-14,2024,4,10,42,14
1019,2024-10-15,2024,4,10,42,15
1020,2024-10-16,2024,4,10,42,16
1021,2024-10-17,2024,4,10,42,17
1022,2024-10-18,2024,4,10,42,18
1023,2024-10-19,2024,4,10,42,19
1024,2024-10-20,2024,4,10,42,20
1025,2024-10-21,2024,4,10,43,21
1026,2024-10-22,2024,4,10,43,22
1027,2024-10-23,2024,4,10,43,23
1028,2024-10-24,2024,4,10,43,24
1029,2024-10-25,2024,4,10,43,25
1030,2024-10-26,2024,4,10,43,26
1031,2024-10-27,2024,4,10,43,27
1032,2024-10-28,2024,4,10,44,28
1033,2024-10-29,2024,4,10,44,29
1034,2024-10-30,2024,4,10,44,30
1035,2024-10-31,2024,4,10,44,31
1036,2024-11-01,2024,4,11,44,1
1037,2024-11-02,2024,4,11,44,2
1038,2024-11-03,2024,4,11,44,3
1039,2024-11-04,2024,4,11,45,4
1040,2024-11-05,2024,4,11,45,5
1041,2024-11-06,2024,4,11,45,6
1042,2024-11-07,2024,4,11,45,7
1043,2024-11-08,2024,4,11,45,8
1044,2024-11-09,2024,4,11,45,9
1045,2024-11-10,2024,4,11,45,10
1046,2024-11-11,2024,4,11,46,11
1047,2024-11-12,2024,4,11,46,12
1048,2024-11-13,2024,4,11,46,13
1049,2024-11-14,2024,4,11,46,14
1050,2024-11-15,2024,4,11,46,15
1051,2024-11-16,2024,4,11,46,16
1052,2024-11-17,2024,4,11,46,17
1053,2024-11-18,2024,4,11,47,18
1054,2024-11-19,2024,4,11,47,19
1055,2024-11-20,2024,4,11,47,20
1056,2024-11-21,2024,4,11,47,21
1057,2024-11-22,2024,4,11,47,22
1058,2024-11-23,2024,4,11,47,23
1059,2024-11-24,2024,4,11,47,24
1060,2024-11-25,2024,4,11,48,25
1061,2024-11-26,2024,4,11,48,26
1062,2024-11-27,2024,4,11,48,27
1063,2024-11-28,2024,4,11,48,28
1064,2024-11-29,2024,4,11,48,29
1065,2024-11-30,2024,4,11,48,30
1066,2024-12-01,2024,4,12,48,1
1067,2024-12-02,2024,4,12,49,2
1068,2024-12-03,2024,4,12,49,3
1069,2024-12-04,2024,4,12,49,4
1070,2024-12-05,2024,4,12,49,5
1071,2024-12-06,2024,4,12,49,6
1072,2024-12-07,2024,4,12,49,7
1073,2024-12-08,2024,4,12,49,8
1074,2024-12-09,2024,4,12,50,9
1075,2024-12-10,2024,4,12,50,10
1076,2024-12-11,2024,4,12,50,11
1077,2024-12-12,2024,4,12,50,12
1078,2024-12-13,2024,4,12,50,13
1079,2024-12-14,2024,4,12,50,14
1080,2024-12-15,2024,4,12,50,15
1081,2024-12-16,2024,4,12,51,16
1082,2024-12-17,2024,4,12,51,17
1083,2024-12-18,2024,4,12,51,18
1084,2024-12-19,2024,4,12,51,19
1085,2024-12-20,2024,4,12,51,20
1086,2024-12-21,2024,4,12,51,21
1087,2024-12-22,2024,4,12,51,22
1088,2024-12-23,2024,4,12,52,23
1089,2024-12-24,2024,4,12,52,24
1090,2024-12-25,2024,4,12,52,25
1091,2024-12-26,2024,4,12,52,26
1092,2024-12-27,2024,4,12,52,27
1093,2024-12-28,2024,4,12,52,28
1094,2024-12-29,2024,4,12,52,29
1095,2024-12-30,2024,4,12,53,30
1096,2024-12-31,2024,4,12,53,31
